"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.599850747E0,-3.364868402E0,-4.190096855E-1,3.584265947E0,4.934052175E0
7.604837830E0,-3.002182007E0,-3.720798492E-1,3.674669504E0,4.759699169E0
7.609822987E0,-2.564612389E0,-4.634866714E-1,3.570348024E0,4.420344061E0
7.614808091E0,-2.107741833E0,-5.597209930E-1,3.452885389E0,4.083905084E0
7.619793247E0,-1.639407635E0,-6.758093834E-1,3.272026300E0,3.721630265E0
7.624767987E0,-1.234196186E0,-7.906517982E-1,3.053915024E0,3.387442614E0
7.629752622E0,-9.138650894E-1,-8.638901711E-1,2.803012133E0,3.072186948E0
7.634737205E0,-6.907629967E-1,-8.984255791E-1,2.497621298E0,2.742705632E0
7.639721841E0,-5.459737778E-1,-8.921790123E-1,2.147401571E0,2.388598808E0
7.644705695E0,-4.818463326E-1,-8.786544800E-1,1.795571208E0,2.056279540E0
7.649690226E0,-4.982018471E-1,-8.242268562E-1,1.397126317E0,1.696913945E0
7.654674810E0,-5.207433701E-1,-7.885856628E-1,9.644587636E-1,1.350267274E0
7.659659393E0,-5.133919716E-1,-7.786273956E-1,4.977894425E-1,1.057178446E0
7.664647049E0,-5.095047951E-1,-7.988967896E-1,3.575554490E-2,9.482139398E-1
7.669631789E0,-4.898419380E-1,-8.539953232E-1,-4.310383201E-1,1.074731208E0
7.674616476E0,-4.805827141E-1,-9.054412842E-1,-8.402060270E-1,1.325416852E0
7.679601268E0,-4.360384941E-1,-9.027647972E-1,-1.251258254E0,1.603359307E0
7.684581997E0,-4.015007019E-1,-8.601841927E-1,-1.640118241E0,1.895021769E0
7.689566528E0,-3.575410843E-1,-8.037676811E-1,-2.001765251E0,2.186536584E0
7.694551060E0,-2.944822311E-1,-6.784143448E-1,-2.269197464E0,2.386676128E0
7.699535591E0,-1.859760284E-1,-5.486998558E-1,-2.444816828E0,2.512526206E0
7.704522570E0,-9.429693222E-2,-4.122495651E-1,-2.521068573E0,2.556291917E0
7.709507205E0,4.751110077E-2,-3.718910217E-1,-2.581543684E0,2.608625697E0
7.714491893E0,1.964216232E-1,-3.174338341E-1,-2.554464579E0,2.581595432E0
7.719476528E0,3.164076805E-1,-2.824931145E-1,-2.451924562E0,2.488342870E0
7.724453247E0,4.528017044E-1,-2.910618782E-1,-2.245348454E0,2.308968618E0
7.729437518E0,5.673136711E-1,-2.594037056E-1,-1.923202395E0,2.021841373E0
7.734421789E0,6.693682671E-1,-2.283444405E-1,-1.478442669E0,1.638898345E0
7.739406008E0,7.899999619E-1,-1.859798431E-1,-1.064534545E0,1.338626998E0
7.744403143E0,8.718967438E-1,-1.202859879E-1,-5.908036828E-1,1.060057377E0
7.749387987E0,9.219741821E-1,-4.111003876E-2,-7.226654887E-2,9.257153352E-1
7.754372935E0,9.356350899E-1,5.403280258E-2,3.710095286E-1,1.007958648E0
7.759357830E0,9.726696014E-1,1.603126526E-1,7.866453528E-1,1.261188809E0
7.764336216E0,9.899764061E-1,2.920327187E-1,1.169412494E0,1.559763435E0
7.769320747E0,9.734349251E-1,4.540786743E-1,1.540246725E0,1.877797372E0
7.774305330E0,9.851970673E-1,6.487493515E-1,1.834267497E0,2.180831546E0
7.779289862E0,1.030159950E0,8.091535568E-1,1.996349216E0,2.387754006E0
7.784281216E0,1.067590714E0,9.663662910E-1,2.078836679E0,2.528868458E0
7.789266112E0,1.106835842E0,1.079572201E0,2.127309084E0,2.629829967E0
7.794251008E0,1.138326168E0,1.187076569E0,2.089167118E0,2.658863760E0
7.799235955E0,1.159603596E0,1.296021461E0,2.051033020E0,2.689068347E0
7.804218508E0,1.160947323E0,1.449331284E0,1.955698252E0,2.696871430E0
7.809203299E0,1.192699909E0,1.577684402E0,1.800991416E0,2.674918920E0
7.814188091E0,1.214167118E0,1.693082333E0,1.596943259E0,2.625063304E0
7.819172883E0,1.222691536E0,1.781028271E0,1.370334148E0,2.558290830E0
7.824152518E0,1.218365192E0,1.896636486E0,1.128742218E0,2.521051903E0
7.829137049E0,1.210716248E0,1.996821880E0,9.107351899E-1,2.506505544E0
7.834121580E0,1.237961292E0,2.074440002E0,6.999103427E-1,2.515099197E0
7.839106112E0,1.218693256E0,2.131906986E0,4.894244671E-1,2.503952268E0
7.844100487E0,1.248641968E0,2.157355785E0,2.604902387E-1,2.506221441E0
7.849085487E0,1.246311665E0,2.167515278E0,6.837135553E-2,2.501217681E0
7.854070487E0,1.257241726E0,2.191174984E0,-1.107984781E-1,2.528671760E0
7.859055539E0,1.286113739E0,2.211541176E0,-2.268443108E-1,2.568357698E0
7.864027830E0,1.330651283E0,2.211992741E0,-3.443736434E-1,2.604253814E0
7.869012258E0,1.378888130E0,2.202143669E0,-4.538005590E-1,2.637556476E0
7.873996633E0,1.411662579E0,2.177243710E0,-5.382349491E-1,2.650071370E0
7.878981008E0,1.412268639E0,2.132531166E0,-6.672430038E-1,2.643370029E0
7.883973716E0,1.462200642E0,2.115960598E0,-7.715331912E-1,2.685252955E0
7.888958508E0,1.530375957E0,2.089288712E0,-8.869955540E-1,2.737505983E0
7.893943351E0,1.578385353E0,2.061992168E0,-9.732317924E-1,2.773137600E0
7.898928091E0,1.678068161E0,2.022181034E0,-1.039777517E0,2.825998261E0
7.903913716E0,1.762449741E0,1.984244347E0,-1.177620530E0,2.903488390E0
7.908898560E0,1.810102463E0,1.967343330E0,-1.319876313E0,2.981439952E0
7.913883351E0,1.890378952E0,1.880566120E0,-1.456981421E0,3.038561563E0
7.918868247E0,1.955459595E0,1.812512398E0,-1.584135532E0,3.101372084E0
7.923850383E0,2.029385567E0,1.753667355E0,-1.682230949E0,3.166015783E0
7.928835070E0,2.090491772E0,1.718286514E0,-1.748913288E0,3.222012117E0
7.933819810E0,2.121956825E0,1.713476181E0,-1.829499245E0,3.284169435E0
7.938804497E0,2.152588844E0,1.734486103E0,-1.852106452E0,3.327518457E0
7.943787414E0,2.196751595E0,1.752598286E0,-1.914895177E0,3.400609042E0
7.948771997E0,2.261505604E0,1.731935024E0,-1.964921474E0,3.460480158E0
7.953756633E0,2.291898727E0,1.670186996E0,-2.014263153E0,3.478445117E0
7.958741216E0,2.321492195E0,1.610550880E0,-2.050483465E0,3.491086162E0
7.963731841E0,2.388339520E0,1.569643021E0,-2.087909460E0,3.539394127E0
7.968716737E0,2.449220657E0,1.556957245E0,-2.056994438E0,3.557249472E0
7.973701685E0,2.449085712E0,1.560459614E0,-2.020066500E0,3.537474197E0
7.978686580E0,2.438119888E0,1.532253742E0,-2.032053947E0,3.524411066E0
7.983681737E0,2.418711662E0,1.532202244E0,-2.001705408E0,3.493513183E0
7.988667153E0,2.345459938E0,1.457460403E0,-1.919536829E0,3.363033569E0
7.993652570E0,2.283178329E0,1.406285763E0,-1.847743988E0,3.256485955E0
7.998637987E0,2.200736046E0,1.340394974E0,-1.774209261E0,3.128532616E0
8.003615955E0,2.088807583E0,1.291005135E0,-1.701466680E0,2.987440416E0
8.008601008E0,2.005065441E0,1.174565792E0,-1.564916015E0,2.801580689E0
8.013586060E0,1.947376251E0,1.027173996E0,-1.396006703E0,2.606951361E0
8.018571060E0,1.891914368E0,8.728656769E-1,-1.225800753E0,2.417399832E0
8.023535851E0,1.807714462E0,7.428007126E-1,-1.011345267E0,2.200546233E0
8.028519862E0,1.730627537E0,5.771241188E-1,-7.551452518E-1,1.974433658E0
8.033503872E0,1.696859837E0,4.932689667E-1,-5.314068794E-1,1.845275278E0
8.038487935E0,1.718342781E0,4.122304916E-1,-2.684243917E-1,1.787368889E0
8.043489133E0,1.744735718E0,3.028612137E-1,1.454353333E-4,1.770826830E0
8.048473976E0,1.826306820E0,2.130317688E-1,1.641398668E-1,1.846001363E0
8.053458872E0,1.914916515E0,1.281929016E-1,3.503381014E-1,1.950916571E0
8.058443768E0,1.952830315E0,5.290889740E-2,5.803250074E-1,2.037921172E0
8.063427518E0,2.038333893E0,8.790969849E-3,7.200561762E-1,2.161796299E0
8.068412310E0,2.094496250E0,2.740859985E-3,8.366256952E-1,2.255407858E0
8.073397153E0,2.121290207E0,-4.905033112E-2,9.299255610E-1,2.316687209E0
8.078381997E0,2.130732536E0,-7.722091675E-2,1.018778563E0,2.363026443E0
8.083481997E0,2.141723633E0,-7.002162933E-2,1.093603492E0,2.405795450E0
8.088579862E0,2.139994144E0,-2.751445770E-2,1.170697451E0,2.439439383E0
8.093575591E0,2.147368908E0,-1.180076599E-2,1.218431950E0,2.468989449E0
8.098571372E0,2.115828514E0,-1.426696777E-3,1.253765225E0,2.459402280E0
8.103476372E0,2.083891392E0,-1.062870026E-1,1.300284505E0,2.458584970E0
8.108381372E0,2.080203533E0,-2.688903809E-1,1.274238825E0,2.454227650E0
8.113286372E0,2.128752708E0,-4.746990204E-1,1.214279532E0,2.496277636E0
8.118245955E0,2.174536705E0,-7.642297745E-1,1.197259426E0,2.597323076E0
8.123245122E0,2.231849194E0,-1.053699493E0,1.177888751E0,2.734749596E0
8.128228247E0,2.272174835E0,-1.316679001E0,1.180039048E0,2.879047452E0
8.133211372E0,2.293298244E0,-1.565017700E0,1.196766257E0,3.023366785E0
8.138194549E0,2.364905834E0,-1.822402000E0,1.261695504E0,3.241265833E0
8.143179914E0,2.456103802E0,-2.064703941E0,1.296033502E0,3.460513125E0
8.148163143E0,2.571712017E0,-2.327755928E0,1.345328927E0,3.720491941E0
8.153146372E0,2.735830307E0,-2.537257195E0,1.438194633E0,3.998855504E0
8.158129601E0,2.943518639E0,-2.700520515E0,1.524288058E0,4.275577986E0
8.163114497E0,3.172976971E0,-2.824937820E0,1.620374441E0,4.546830751E0
8.168097830E0,3.399892807E0,-2.829510689E0,1.697806358E0,4.737926579E0
8.173081164E0,3.568783760E0,-2.753026009E0,1.694233656E0,4.815163280E0
8.178064445E0,3.729655266E0,-2.559992313E0,1.688110113E0,4.828416386E0
8.183059080E0,3.822267532E0,-2.255695820E0,1.662552357E0,4.739406404E0
8.188042987E0,3.798625469E0,-1.902723312E0,1.612109780E0,4.544096104E0
8.193026893E0,3.704045296E0,-1.439194679E0,1.562835932E0,4.270092391E0
8.198010747E0,3.552637577E0,-1.016136169E0,1.574564457E0,4.016593046E0
8.203017414E0,3.408867836E0,-5.906162262E-1,1.541826725E0,3.787669085E0
8.208002466E0,3.203360081E0,-2.104892731E-1,1.517399073E0,3.550819833E0
8.212987518E0,3.002910137E0,9.542083740E-2,1.482257366E0,3.350173328E0
8.217972570E0,2.814706802E0,3.080782890E-1,1.386398554E0,3.152711145E0
8.222936737E0,2.636383057E0,3.893651962E-1,1.297138810E0,2.963897766E0
8.227920695E0,2.434255600E0,3.440732956E-1,1.162176251E0,2.719308809E0
8.232904705E0,2.230242252E0,2.323923111E-1,1.022370219E0,2.464391924E0
8.237888716E0,2.010227203E0,8.565950394E-2,9.426154494E-1,2.221907929E0
8.242879080E0,1.776959419E0,-1.054520607E-1,9.249982834E-1,2.006072466E0
8.247863455E0,1.569072723E0,-2.976231575E-1,9.811718464E-1,1.874371080E0
8.252847778E0,1.324597359E0,-4.787344933E-1,1.056076050E0,1.760409470E0
8.257832101E0,1.110853672E0,-6.509885788E-1,1.197260857E0,1.758185306E0
8.262813612E0,9.088473320E-1,-8.142790794E-1,1.395008445E0,1.853402939E0
8.267797778E0,7.018990517E-1,-9.805369377E-1,1.536784172E0,1.953412541E0
8.272781997E0,5.333046913E-1,-1.101746082E0,1.639354229E0,2.045908261E0
8.277766164E0,3.697533607E-1,-1.206492424E0,1.650091171E0,2.077292081E0
8.282750330E0,2.661533356E-1,-1.325967789E0,1.609661579E0,2.102388778E0
8.287734549E0,1.243519783E-1,-1.486503124E0,1.482204556E0,2.102875484E0
8.292718716E0,1.751422882E-3,-1.604371548E0,1.320623159E0,2.077993421E0
8.297702883E0,-1.565752029E-1,-1.646041393E0,1.077408433E0,1.973518937E0
8.302694549E0,-3.864531517E-1,-1.673761368E0,8.509283662E-1,1.917003453E0
8.307679080E0,-6.588339806E-1,-1.632278442E0,6.103892326E-1,1.863053983E0
8.312663612E0,-9.113621712E-1,-1.535857201E0,3.848772645E-1,1.826901436E0
8.317648195E0,-1.172443867E0,-1.365123749E0,2.295098305E-1,1.814073381E0
8.322629497E0,-1.463325977E0,-1.213167667E0,1.226524711E-1,1.904768315E0
8.327613872E0,-1.685925961E0,-1.020151615E0,7.383441925E-2,1.971929812E0
8.332598299E0,-1.954799652E0,-7.810254097E-1,3.278964758E-2,2.105306992E0
8.337582622E0,-2.212424278E0,-5.100927353E-1,9.034657478E-2,2.272262813E0
8.342574341E0,-2.468493938E0,-2.816452980E-1,2.292790413E-1,2.495066187E0
8.347559133E0,-2.672521591E0,-8.096504211E-2,3.778982162E-1,2.700321102E0
8.352543872E0,-2.843730927E0,8.718252182E-2,5.623142123E-1,2.900104075E0
8.357528664E0,-2.979830027E0,1.988725662E-1,7.344155908E-1,3.075435505E0
8.362516008E0,-3.088089228E0,2.924284935E-1,9.134815931E-1,3.233613787E0
8.367500903E0,-3.170953989E0,3.822011948E-1,1.137533545E0,3.390429106E0
8.372485799E0,-3.214405298E0,4.129099846E-1,1.294021606E0,3.489611439E0
8.377470643E0,-3.228006601E0,4.062328339E-1,1.438113332E0,3.557136726E0
8.382450539E0,-3.214282274E0,3.741345406E-1,1.515142202E0,3.573127914E0
8.387435174E0,-3.168681383E0,3.236207962E-1,1.580064297E0,3.555541493E0
8.392419810E0,-3.136773825E0,2.857394218E-1,1.604409575E0,3.534844711E0
8.397404497E0,-3.068468571E0,2.125325203E-1,1.576408386E0,3.456259950E0
8.402397310E0,-2.990264416E0,1.445412636E-1,1.474553347E0,3.337196582E0
8.407382362E0,-2.916637897E0,3.862714767E-2,1.330221653E0,3.205894310E0
8.412367414E0,-2.845234394E0,-4.784774780E-2,1.159959912E0,3.072971715E0
8.417352466E0,-2.821623802E0,-1.293649673E-1,1.004717469E0,2.997958200E0
8.422317518E0,-2.843239307E0,-1.938447952E-1,7.808076739E-1,2.954868218E0
8.427301528E0,-2.817008495E0,-2.247958183E-1,5.554986596E-1,2.880043191E0
8.432285591E0,-2.826608181E0,-2.317228317E-1,3.337354064E-1,2.855659048E0
8.437269653E0,-2.886308193E0,-2.337408066E-1,1.586129069E-1,2.900097896E0
8.442263039E0,-2.933727264E0,-2.354841232E-1,-3.693139553E-2,2.943394700E0
8.447247570E0,-2.956745625E0,-2.558736801E-1,-1.834692359E-1,2.973462122E0
8.452232101E0,-2.929105759E0,-3.116288185E-1,-3.240453601E-1,2.963406564E0
8.457216580E0,-2.929738045E0,-3.619585037E-1,-4.989812374E-1,2.993887313E0
8.462205591E0,-2.937216282E0,-4.165606499E-1,-6.052948236E-1,3.027729196E0
8.467190330E0,-2.874827862E0,-4.823794365E-1,-6.740232706E-1,2.991927894E0
8.472175070E0,-2.807434082E0,-5.524544716E-1,-7.338184118E-1,2.953875679E0
8.477159810E0,-2.756514549E0,-6.075825691E-1,-7.749769688E-1,2.927134835E0
8.482149185E0,-2.710207462E0,-6.694731712E-1,-7.690718174E-1,2.895667501E0
8.487134133E0,-2.680417538E0,-7.141771317E-1,-7.019438744E-1,2.861365470E0
8.492119133E0,-2.607432842E0,-8.064022064E-1,-6.263809204E-1,2.800239919E0
8.497104080E0,-2.565520287E0,-8.792862892E-1,-5.403867364E-1,2.765331182E0
8.502170851E0,-2.559795856E0,-9.524359703E-1,-4.249354303E-1,2.764101884E0
8.507159966E0,-2.539375305E0,-1.032440662E0,-2.884687185E-1,2.756369871E0
8.512149080E0,-2.562024593E0,-1.114955425E0,-1.600074172E-1,2.798695766E0
8.517138195E0,-2.627658367E0,-1.173678875E0,2.693080902E-2,2.877991637E0
8.522043195E0,-2.685607910E0,-1.224957466E0,2.071023583E-1,2.959037348E0
8.527002362E0,-2.772173882E0,-1.309910774E0,3.233683109E-1,3.083079845E0
8.531986060E0,-2.848862171E0,-1.404386997E0,4.398311973E-1,3.206519919E0
8.536969758E0,-2.941662788E0,-1.562982082E0,4.917793870E-1,3.367215454E0
8.541981789E0,-3.002743244E0,-1.749742508E0,5.797321796E-1,3.523372707E0
8.546966945E0,-3.082060814E0,-1.940346718E0,6.318981647E-1,3.696395479E0
8.551952049E0,-3.136573315E0,-2.125195503E0,6.965653896E-1,3.852239794E0
8.556937205E0,-3.221250534E0,-2.325706005E0,6.902970672E-1,4.032601327E0
8.561901424E0,-3.237773418E0,-2.517602921E0,6.518610716E-1,4.152881413E0
8.566885487E0,-3.272322655E0,-2.705612183E0,6.514111161E-1,4.295668665E0
8.571869601E0,-3.276990891E0,-2.884824276E0,6.559094191E-1,4.414872316E0
8.576853716E0,-3.292398930E0,-3.059911728E0,6.752465963E-1,4.545207197E0
8.581842466E0,-3.272925854E0,-3.192337513E0,6.909933686E-1,4.623908982E0
8.586826737E0,-3.194687366E0,-3.277318954E0,7.608609200E-1,4.639585783E0
8.591811112E0,-3.129648685E0,-3.379654408E0,8.036311865E-1,4.675744635E0
8.596795435E0,-3.022802353E0,-3.446719170E0,8.983707428E-1,4.671646079E0
8.601883508E0,-2.883858681E0,-3.461922169E0,1.028505802E0,4.621619865E0
8.606873091E0,-2.748903751E0,-3.485374451E0,1.126608849E0,4.579689334E0
8.611862674E0,-2.594153881E0,-3.464647770E0,1.218849182E0,4.496555555E0
8.616852258E0,-2.479552746E0,-3.466969490E0,1.295220733E0,4.454846351E0
8.621757258E0,-2.429036140E0,-3.444639206E0,1.362216949E0,4.429603915E0
8.626701112E0,-2.401951790E0,-3.342808247E0,1.421972275E0,4.354967798E0
8.631684549E0,-2.383889198E0,-3.264396191E0,1.476424217E0,4.303375265E0
8.636667987E0,-2.379562855E0,-3.156719208E0,1.551559091E0,4.246708272E0
8.641649549E0,-2.376930714E0,-3.101054192E0,1.661378384E0,4.245764342E0
8.646632883E0,-2.342347145E0,-3.123432636E0,1.703071833E0,4.259445416E0
8.651616216E0,-2.242353439E0,-3.209382057E0,1.683964014E0,4.261926435E0
8.656599549E0,-2.072247028E0,-3.387522221E0,1.599311233E0,4.281040873E0
8.661602258E0,-1.875223637E0,-3.586075783E0,1.473248482E0,4.306607052E0
8.666586528E0,-1.694573402E0,-3.750292301E0,1.339093089E0,4.327752495E0
8.671570799E0,-1.537479877E0,-3.870692253E0,1.125031948E0,4.314139517E0
8.676555174E0,-1.423033237E0,-4.021449566E0,9.651183486E-1,4.373617911E0
8.681538247E0,-1.387176514E0,-4.054419518E0,7.828739285E-1,4.356084009E0
8.686522466E0,-1.379546642E0,-4.039045334E0,6.116751432E-1,4.311749370E0
8.691506737E0,-1.356990337E0,-3.951387882E0,4.468388855E-1,4.201732257E0
8.696490955E0,-1.400749207E0,-3.796235085E0,3.122500181E-1,4.058447884E0
8.701477362E0,-1.407932758E0,-3.583269596E0,1.957852542E-1,3.854922505E0
8.706461789E0,-1.433556557E0,-3.338831425E0,7.607761025E-2,3.634373053E0
8.711446060E0,-1.415516376E0,-3.139595032E0,-6.368312240E-2,3.444531770E0
8.716430435E0,-1.377767563E0,-2.975924969E0,-2.137049288E-1,3.286341838E0
8.721409966E0,-1.358735561E0,-2.852726460E0,-3.787615001E-1,3.182400172E0
8.726394080E0,-1.320131779E0,-2.757985115E0,-5.849763155E-1,3.113105700E0
8.731378143E0,-1.281173229E0,-2.694135189E0,-7.988341451E-1,3.088349924E0
8.736362258E0,-1.268246651E0,-2.620584488E0,-1.015522361E0,3.083374497E0
8.741360643E0,-1.278892994E0,-2.544490814E0,-1.132348895E0,3.064672056E0
8.746345487E0,-1.327443600E0,-2.453907013E0,-1.175438643E0,3.027444820E0
8.751330278E0,-1.401814938E0,-2.353539944E0,-1.211635590E0,2.995379139E0
8.756315122E0,-1.482913494E0,-2.260216236E0,-1.142800212E0,2.934893897E0
8.761296633E0,-1.596876621E0,-2.113970757E0,-9.521272182E-1,2.815214653E0
8.766281268E0,-1.726915836E0,-1.943556309E0,-7.855133414E-1,2.716004536E0
8.771265903E0,-1.860965729E0,-1.770441532E0,-5.377382040E-1,2.624274955E0
8.776250591E0,-1.958350182E0,-1.647220612E0,-2.997227609E-1,2.576490813E0
8.781241060E0,-2.054684639E0,-1.492238045E0,-4.294344783E-2,2.539753430E0
8.786226008E0,-2.140418530E0,-1.346231937E0,2.251920700E-1,2.538590825E0
8.791210955E0,-2.194022655E0,-1.202023983E0,4.614244103E-1,2.543916185E0
8.796195903E0,-2.244269371E0,-1.004686356E0,6.751550436E-1,2.549896864E0
8.801295903E0,-2.285717964E0,-8.134279251E-1,8.924533129E-1,2.585081143E0
8.806302362E0,-2.285905361E0,-5.909967422E-1,1.025357723E0,2.574101577E0
8.811293820E0,-2.261105537E0,-4.086694717E-1,1.169514775E0,2.578250143E0
8.816285226E0,-2.173118114E0,-2.879853249E-1,1.229034305E0,2.513146078E0
8.821190226E0,-2.084804535E0,-1.744818687E-1,1.273545504E0,2.449239070E0
8.826101320E0,-1.959831715E0,-1.083626747E-1,1.288637161E0,2.348035041E0
8.831084601E0,-1.805127621E0,-7.975244522E-2,1.295741081E0,2.223463768E0
8.836067987E0,-1.650006771E0,-9.156417847E-2,1.275994062E0,2.087837923E0
8.841052726E0,-1.461018085E0,-1.557359695E-1,1.160164356E0,1.872113477E0
8.846036112E0,-1.267045498E0,-2.006130219E-1,1.070365667E0,1.670728147E0
8.851019549E0,-1.084980011E0,-2.502684593E-1,1.013852596E0,1.505892763E0
8.856002935E0,-9.460592270E-1,-2.785401344E-1,9.046143293E-1,1.338259972E0
8.860979289E0,-7.498869896E-1,-2.998771667E-1,7.977808714E-1,1.135214134E0
8.865962362E0,-5.658302307E-1,-3.142395020E-1,6.933594942E-1,9.485028744E-1
8.870945435E0,-3.796987534E-1,-3.815541267E-1,5.723966956E-1,7.857433882E-1
8.875928455E0,-2.037234306E-1,-4.039487839E-1,4.349351525E-1,6.275718629E-1
8.880924185E0,-1.162624359E-2,-4.508490562E-1,2.976825237E-1,5.403840542E-1
8.885907883E0,1.244850159E-1,-4.938149452E-1,1.679192185E-1,5.362337021E-1
8.890891528E0,2.095971107E-1,-5.590362549E-1,2.869004011E-2,5.977253563E-1
8.895875226E0,2.627544403E-1,-5.437760353E-1,-1.558507681E-1,6.237160687E-1
8.900975226E0,2.872362137E-1,-5.048179626E-1,-2.856142521E-1,6.472413142E-1
8.906075226E0,2.824597359E-1,-4.068288803E-1,-3.891368508E-1,6.298577053E-1
8.911175226E0,3.010387421E-1,-2.737946510E-1,-5.117756128E-1,6.538364574E-1
8.916184497E0,3.401575089E-1,-1.706318855E-1,-5.984266996E-1,7.091804326E-1
8.921089497E0,3.209171295E-1,-5.898857117E-2,-6.490858793E-1,7.264846415E-1
8.925994497E0,3.205113411E-1,7.355022430E-2,-7.263931036E-1,7.973607065E-1
8.930899497E0,3.700985909E-1,1.792044640E-1,-8.184828162E-1,9.159701563E-1
8.935804497E0,4.170656204E-1,2.484550476E-1,-8.874120116E-1,1.011520499E0
8.940747674E0,4.783372879E-1,3.699202538E-1,-9.719026685E-1,1.144658181E0
8.945729185E0,5.393280983E-1,5.003132820E-1,-1.052777648E0,1.284339890E0
8.950710747E0,5.902814865E-1,5.677185059E-1,-1.173174143E0,1.430759975E0
8.955692258E0,6.096863747E-1,6.654710770E-1,-1.266060948E0,1.554824606E0
8.960685799E0,6.117339134E-1,7.814207077E-1,-1.355388045E0,1.679855189E0
8.965667883E0,6.177368164E-1,9.058122635E-1,-1.426700115E0,1.799324276E0
8.970650070E0,5.871567726E-1,9.693813324E-1,-1.494391680E0,1.875542518E0
8.975632205E0,5.583825111E-1,1.008172035E0,-1.531882048E0,1.916993607E0
8.980617674E0,4.451985359E-1,1.101044655E0,-1.519937992E0,1.928914868E0
8.985600018E0,3.480958939E-1,1.183363438E0,-1.472765803E0,1.921082739E0
8.990582310E0,2.286548615E-1,1.245514870E0,-1.449883699E0,1.925033267E0
8.995564653E0,8.460474014E-2,1.340231419E0,-1.412840843E0,1.949229967E0
9.000664653E0,-5.954265594E-2,1.396118641E0,-1.357260108E0,1.948036855E0
9.005764653E0,-1.467456818E-1,1.420277119E0,-1.344380975E0,1.961142931E0
9.010864653E0,-2.511992455E-1,1.412820339E0,-1.354636073E0,1.973373067E0
9.015878508E0,-3.037557602E-1,1.380855083E0,-1.378150582E0,1.974418231E0
9.020876372E0,-3.663263321E-1,1.310292244E0,-1.395982504E0,1.949314725E0
9.025781372E0,-4.009103775E-1,1.279978275E0,-1.414841175E0,1.949576638E0
9.030686372E0,-4.192056656E-1,1.280476093E0,-1.463768959E0,1.989465250E0
9.035591372E0,-4.618659019E-1,1.235262871E0,-1.499630809E0,1.997019538E0
9.040496372E0,-5.167045593E-1,1.216320992E0,-1.522272825E0,2.015870757E0
9.045424080E0,-5.478181839E-1,1.192506790E0,-1.596568823E0,2.066690401E0
9.050405487E0,-5.477232933E-1,1.111413479E0,-1.639126420E0,2.054744789E0
9.055386893E0,-5.883417130E-1,1.085453510E0,-1.707049727E0,2.106744898E0
9.060368299E0,-6.314949989E-1,1.021242142E0,-1.747534871E0,2.120282899E0
9.065362830E0,-6.648383141E-1,9.788775444E-1,-1.830057144E0,2.179293551E0
9.070344862E0,-6.979560852E-1,9.966497421E-1,-1.880116701E0,2.239484810E0
9.075326945E0,-7.282996178E-1,9.765381813E-1,-1.890721083E0,2.249193937E0
9.080309028E0,-7.342209816E-1,9.665417671E-1,-1.921533585E0,2.272790081E0
9.085303716E0,-7.133989334E-1,9.236292839E-1,-1.910097837E0,2.238415252E0
9.090286424E0,-6.775870323E-1,8.670969009E-1,-1.871047974E0,2.170668501E0
9.095269185E0,-6.651544571E-1,8.017425537E-1,-1.842344284E0,2.116472073E0
9.100251893E0,-6.282958984E-1,7.394824028E-1,-1.828835964E0,2.070321459E0
9.105238872E0,-5.404748917E-1,7.354855537E-1,-1.775549531E0,1.996403828E0
9.110221789E0,-4.544801712E-1,7.393627167E-1,-1.675429821E0,1.886868977E0
9.115204758E0,-3.560991287E-1,7.342476845E-1,-1.571658611E0,1.770885948E0
9.120187622E0,-2.788271904E-1,7.368359566E-1,-1.433405519E0,1.635641528E0
9.125187205E0,-1.747202873E-1,6.945486069E-1,-1.299086690E0,1.483425487E0
9.130171008E0,-7.019329071E-2,6.551880836E-1,-1.228562355E0,1.394117636E0
9.135154758E0,2.983903885E-2,6.377396584E-1,-1.121555567E0,1.290538310E0
9.140138560E0,1.061797142E-1,6.086421013E-1,-1.013994455E0,1.187393825E0
9.145112778E0,2.066330910E-1,5.965461731E-1,-9.059848785E-1,1.104252313E0
9.150096060E0,3.048744202E-1,6.014308929E-1,-8.262348175E-1,1.066457456E0
9.155079341E0,3.985118866E-1,6.614928246E-1,-6.912110448E-1,1.036415548E0
9.160062674E0,4.923019409E-1,7.455291748E-1,-6.063175797E-1,1.079720315E0
9.165063664E0,5.933327675E-1,7.817244530E-1,-5.283920169E-1,1.114600833E0
9.170047830E0,6.847639084E-1,7.819943428E-1,-4.887155294E-1,1.148590280E0
9.175032049E0,7.618174553E-1,7.559356689E-1,-4.442433119E-1,1.161532045E0
9.180016216E0,8.890728951E-1,6.964268684E-1,-4.283455610E-1,1.207866266E0
9.184993299E0,1.006748676E0,6.633582115E-1,-4.216932058E-1,1.277267464E0
9.189977101E0,1.162664413E0,5.945625305E-1,-4.096629620E-1,1.368618604E0
9.194960955E0,1.342339516E0,5.282697678E-1,-4.162685871E-1,1.501407293E0
9.199944758E0,1.497924328E0,4.381933212E-1,-4.652851820E-1,1.628582506E0
9.204925018E0,1.653290749E0,3.506131172E-1,-4.610635042E-1,1.751821741E0
9.209908664E0,1.808535099E0,2.990965843E-1,-4.895548224E-1,1.897346014E0
