"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.242067770E1,-3.493366241E-1,-1.387820244E-1,1.207045078E0,1.264220846E0
2.242544999E1,-2.070922852E-1,4.972982407E-2,8.982074261E-1,9.231125881E-1
2.243022140E1,-9.206295013E-2,1.757893562E-1,6.278567314E-1,6.584691031E-1
2.243499208E1,7.878303528E-3,2.780728340E-1,4.246615171E-1,5.076652173E-1
2.243976353E1,9.776401520E-2,3.307125568E-1,2.977616787E-1,4.556211312E-1
2.244453583E1,1.516141891E-1,3.510148525E-1,1.843407154E-1,4.244758985E-1
2.244930723E1,2.175788879E-1,3.992204666E-1,1.125352383E-1,4.683820378E-1
2.245407791E1,3.388738632E-1,4.969975948E-1,1.080682278E-1,6.111635185E-1
2.245884937E1,4.797334671E-1,6.347243786E-1,2.130738497E-1,8.236623711E-1
2.246362166E1,7.096395493E-1,8.002486229E-1,4.070537090E-1,1.144412019E0
2.246839307E1,9.472618103E-1,9.310512543E-1,5.882492065E-1,1.452652231E0
2.247316374E1,1.259531975E0,1.076989889E0,7.748292685E-1,1.829395641E0
2.247793520E1,1.531467438E0,1.215929270E0,9.061217308E-1,2.155210684E0
2.248270749E1,1.779774666E0,1.333182812E0,1.005548835E0,2.440512801E0
2.248747890E1,1.970842361E0,1.456949472E0,1.072641253E0,2.675346826E0
2.249224958E1,2.150094986E0,1.527275562E0,1.088174105E0,2.852998769E0
2.249702103E1,2.291093826E0,1.634804964E0,1.064196467E0,3.009021820E0
2.250179333E1,2.377005577E0,1.717110157E0,9.914529324E-1,3.095416244E0
2.250656473E1,2.376729965E0,1.817182183E0,9.132311344E-1,3.128096469E0
2.251133541E1,2.354852676E0,1.863246441E0,7.917195559E-1,3.105452991E0
2.251610687E1,2.301859856E0,1.908217430E0,6.585035324E-1,3.061613865E0
2.252087916E1,2.205750465E0,1.964029789E0,5.308579206E-1,3.000759614E0
2.252565057E1,2.088049889E0,2.033201218E0,3.737012148E-1,2.938283874E0
2.253042124E1,1.984598160E0,2.099057674E0,2.905081511E-1,2.903285718E0
2.253519270E1,1.857155800E0,2.164186954E0,2.767500877E-1,2.865191695E0
2.253996499E1,1.753577232E0,2.245324612E0,2.987582684E-1,2.864571909E0
2.254473640E1,1.645165443E0,2.335374594E0,2.800766230E-1,2.870363521E0
2.254950708E1,1.551054955E0,2.458212852E0,2.469524145E-1,2.917116281E0
2.255427853E1,1.475973129E0,2.563514471E0,2.400547266E-1,2.967781898E0
2.255905083E1,1.422229767E0,2.696561098E0,2.400529385E-1,3.058072053E0
2.256382223E1,1.401705742E0,2.850000381E0,2.300395966E-1,3.184367971E0
2.256859291E1,1.385560036E0,2.999539137E0,2.454441786E-1,3.313194001E0
2.257336437E1,1.323578835E0,3.135531902E0,2.188624144E-1,3.410472401E0
2.257813666E1,1.280377388E0,3.236391068E0,1.284854412E-1,3.482829583E0
2.258290807E1,1.177020073E0,3.325995922E0,-1.394116879E-2,3.528146749E0
2.258767874E1,1.047052383E0,3.382829666E0,-1.318325996E-1,3.543618924E0
2.259245020E1,8.857431412E-1,3.426095963E0,-2.850399017E-1,3.550200305E0
2.259722249E1,7.147207260E-1,3.470336437E0,-4.256235361E-1,3.568643454E0
2.260199390E1,5.723648071E-1,3.487048626E0,-5.465959311E-1,3.575734429E0
2.260676458E1,4.442443848E-1,3.488144875E0,-6.430468559E-1,3.574635226E0
2.261153603E1,3.303556442E-1,3.447414160E0,-7.722147703E-1,3.548255190E0
2.261630833E1,2.713680267E-1,3.403335810E0,-8.308697939E-1,3.513784264E0
2.262107973E1,2.288951874E-1,3.329534054E0,-8.906269073E-1,3.454186780E0
2.262585041E1,2.411203384E-1,3.266607761E0,-9.010964632E-1,3.397181202E0
2.263062187E1,2.481279373E-1,3.192913532E0,-9.051761627E-1,3.328003633E0
2.263539416E1,2.689476013E-1,3.101154089E0,-8.881711960E-1,3.237026038E0
2.264016557E1,2.891578674E-1,3.012823105E0,-9.047875404E-1,3.159011843E0
2.264493624E1,3.373155594E-1,2.884755135E0,-9.520072937E-1,3.056454132E0
2.264970770E1,3.846559525E-1,2.743350506E0,-1.010254145E0,2.948651495E0
2.265447999E1,4.430952072E-1,2.605416775E0,-1.040816665E0,2.840392449E0
2.265925140E1,5.340919495E-1,2.468498230E0,-1.000584006E0,2.716598254E0
2.266402208E1,6.361074448E-1,2.323132038E0,-9.253342152E-1,2.580274900E0
2.266879353E1,7.730693817E-1,2.183783054E0,-8.317544460E-1,2.461373632E0
2.267356583E1,1.002325058E0,2.024086714E0,-7.439680099E-1,2.378039307E0
2.267833723E1,1.225819588E0,1.777243137E0,-6.717783213E-1,2.261086673E0
2.268310791E1,1.453196526E0,1.527124405E0,-6.488935947E-1,2.205663616E0
2.268787937E1,1.651088715E0,1.283450603E0,-5.822703838E-1,2.170801279E0
2.269265166E1,1.812459946E0,1.091715336E0,-5.034880638E-1,2.174937622E0
2.269742307E1,1.939864159E0,9.590713978E-1,-4.681423903E-1,2.214056954E0
2.270219374E1,2.038178444E0,8.352439404E-1,-3.879652023E-1,2.236586866E0
2.270696520E1,2.114731789E0,7.227406502E-1,-3.183822632E-1,2.257390496E0
2.271173749E1,2.143380165E0,6.145095825E-1,-2.574175596E-1,2.244541013E0
2.271650890E1,2.162491798E0,5.464172363E-1,-2.172605991E-1,2.241014222E0
2.272127958E1,2.129166603E0,4.588401318E-1,-1.837551594E-1,2.185783761E0
2.272605103E1,2.060182571E0,3.995816708E-1,-1.830815077E-1,2.106546125E0
2.273082333E1,1.950780869E0,3.830151558E-1,-2.148320675E-1,1.999599816E0
2.273559473E1,1.856014252E0,3.588199615E-1,-2.480028868E-1,1.906579686E0
2.274036541E1,1.725613594E0,3.604342937E-1,-2.489283085E-1,1.780342793E0
2.274513687E1,1.638470650E0,3.519206047E-1,-2.986099720E-1,1.702234443E0
2.274990916E1,1.539523125E0,3.620052338E-1,-3.346363306E-1,1.616527363E0
2.275468057E1,1.428701401E0,3.451147079E-1,-3.663166761E-1,1.514754027E0
2.275945124E1,1.303621292E0,3.132722378E-1,-4.054372311E-1,1.400695298E0
2.276422270E1,1.173858643E0,2.808771133E-1,-4.303319454E-1,1.281413926E0
2.276899499E1,1.063247681E0,2.692637444E-1,-4.361133575E-1,1.180336162E0
2.277376640E1,9.790143967E-1,2.115597725E-1,-4.444974661E-1,1.095812358E0
2.277853708E1,9.187202454E-1,1.674337387E-1,-3.863552809E-1,1.010619290E0
2.278330853E1,8.704643250E-1,1.367175579E-1,-2.863450050E-1,9.264951665E-1
2.278808083E1,8.582534790E-1,4.766750336E-2,-2.358616590E-1,8.913483872E-1
2.279285223E1,7.888994217E-1,-3.751611710E-2,-2.640728951E-1,8.327690259E-1
2.279762291E1,7.103738785E-1,-1.451709270E-1,-3.305211067E-1,7.968374033E-1
2.280239437E1,6.060142517E-1,-2.631900311E-1,-4.183665514E-1,7.820184378E-1
2.280716666E1,5.166521072E-1,-3.554985523E-1,-5.134768486E-1,8.105350669E-1
2.281193807E1,4.352388382E-1,-4.960622787E-1,-6.041129827E-1,8.946860492E-1
2.281670874E1,3.810596466E-1,-6.295518875E-1,-7.525973320E-1,1.052589558E0
2.282148020E1,3.136739731E-1,-7.963416576E-1,-9.067659378E-1,1.246906517E0
2.282625249E1,2.810993195E-1,-9.985175133E-1,-1.117036819E0,1.524409823E0
2.283102390E1,2.069225311E-1,-1.257260799E0,-1.345078826E0,1.852770547E0
2.283579458E1,1.846046448E-1,-1.469356775E0,-1.607605696E0,2.185745704E0
2.284056603E1,7.323646545E-2,-1.672764301E0,-1.868970871E0,2.509293945E0
2.284533833E1,-3.123760223E-2,-1.926857948E0,-2.093318224E0,2.845301131E0
2.285010973E1,-1.478166580E-1,-2.154807806E0,-2.345226288E0,3.188280538E0
2.285488041E1,-2.452363968E-1,-2.353739738E0,-2.590953350E0,3.509027060E0
2.285965187E1,-3.570022583E-1,-2.528404951E0,-2.784711361E0,3.778213807E0
2.286442416E1,-4.327564240E-1,-2.661784887E0,-2.959923029E0,4.004187963E0
2.286919557E1,-4.630489349E-1,-2.746608734E0,-3.139874935E0,4.197271550E0
2.287396624E1,-5.484991074E-1,-2.804374933E0,-3.371635914E0,4.419649168E0
2.287873770E1,-6.126937866E-1,-2.887813807E0,-3.585178375E0,4.644175518E0
2.288350999E1,-6.296768188E-1,-2.898983240E0,-3.793866634E0,4.816017106E0
2.288828140E1,-5.904235840E-1,-2.867119551E0,-3.936834812E0,4.905878399E0
2.289305208E1,-5.360984802E-1,-2.759265184E0,-4.063529015E0,4.940972980E0
2.289782353E1,-4.792699814E-1,-2.611907005E0,-4.196734905E0,4.966320749E0
2.290259583E1,-4.300003052E-1,-2.432615280E0,-4.342706203E0,4.996159979E0
2.290736723E1,-4.199342728E-1,-2.276916742E0,-4.457478523E0,5.022928372E0
2.291213791E1,-3.849649429E-1,-2.133073330E0,-4.478061676E0,4.975061428E0
2.291690937E1,-3.710374832E-1,-1.963274717E0,-4.382466316E0,4.816443443E0
2.292168166E1,-3.736944199E-1,-1.825103045E0,-4.230145454E0,4.622205016E0
2.292645307E1,-3.238849640E-1,-1.680240631E0,-4.106730461E0,4.448971244E0
2.293122374E1,-2.911224365E-1,-1.564552784E0,-3.947622776E0,4.256325090E0
2.293599520E1,-2.729034424E-1,-1.437326431E0,-3.652892351E0,3.934972184E0
2.294076749E1,-2.043838501E-1,-1.386949062E0,-3.326298714E0,3.609662532E0
2.294553890E1,-8.290100098E-2,-1.363227129E0,-2.952207804E0,3.252812890E0
2.295030958E1,7.031536102E-2,-1.358904362E0,-2.584215641E0,2.920571142E0
2.295508103E1,2.196989059E-1,-1.381100655E0,-2.187337875E0,2.596180581E0
2.295985333E1,3.440427780E-1,-1.360298872E0,-1.764693499E0,2.254533566E0
2.296462473E1,4.485235214E-1,-1.320237160E0,-1.360105038E0,1.947841169E0
2.296939541E1,5.381469727E-1,-1.263247490E0,-1.009857178E0,1.704467044E0
2.297416687E1,5.844831467E-1,-1.153450489E0,-7.025251389E-1,1.471601220E0
2.297893916E1,6.308126450E-1,-1.060183525E0,-4.217190742E-1,1.303748702E0
2.298371057E1,6.915454865E-1,-9.165668488E-1,-2.130742073E-1,1.167788751E0
2.298848124E1,7.236347198E-1,-7.967267036E-1,-6.213283539E-2,1.078091433E0
2.299325270E1,7.604866028E-1,-6.506321430E-1,6.236553192E-2,1.002771917E0
2.299802499E1,8.162565231E-1,-4.902520180E-1,1.752645969E-1,9.681629158E-1
2.300279640E1,8.860683441E-1,-3.302195072E-1,3.124182224E-1,9.958750821E-1
2.300756708E1,9.650459290E-1,-1.777954102E-1,4.356570244E-1,1.073648870E0
2.301233853E1,1.007739067E0,-3.556728363E-2,5.926780701E-1,1.169645397E0
2.301711083E1,1.119318008E0,1.224794388E-1,7.595143318E-1,1.358210601E0
2.302188223E1,1.254281998E0,2.458245754E-1,9.502429962E-1,1.592675360E0
2.302665291E1,1.336220741E0,3.440835476E-1,1.142992735E0,1.791734285E0
2.303142437E1,1.379710197E0,4.339706898E-1,1.320599318E0,1.958548786E0
2.303619666E1,1.401745796E0,5.513949394E-1,1.418032169E0,2.068753946E0
2.304096801E1,1.407211304E0,6.869339943E-1,1.492749929E0,2.163428833E0
2.304573874E1,1.456071854E0,8.524613380E-1,1.525210142E0,2.274445329E0
2.305051020E1,1.479051590E0,1.012266994E0,1.517736673E0,2.348574606E0
2.305528244E1,1.461952209E0,1.183230877E0,1.472599268E0,2.388700101E0
2.306005385E1,1.450310707E0,1.322482944E0,1.397044659E0,2.409169164E0
2.306482452E1,1.437018394E0,1.434877515E0,1.322079420E0,2.423177530E0
2.306959598E1,1.441174507E0,1.592160106E0,1.257355928E0,2.488554137E0
2.307436827E1,1.467524529E0,1.741507769E0,1.209985733E0,2.578864677E0
2.307913968E1,1.480167389E0,1.846763372E0,1.160669804E0,2.636016852E0
2.308391036E1,1.469597816E0,1.905653477E0,1.102235079E0,2.646914257E0
2.308868182E1,1.452439308E0,1.930270910E0,9.370870590E-1,2.591072729E0
2.309345411E1,1.395164490E0,1.970849872E0,8.352980614E-1,2.555084347E0
2.309822551E1,1.312132835E0,1.948599339E0,7.013554573E-1,2.451658915E0
2.310299619E1,1.229571342E0,1.906790018E0,5.117611885E-1,2.325853257E0
2.310776765E1,1.068595886E0,1.876684308E0,3.479540348E-1,2.187444438E0
2.311253994E1,9.058799744E-1,1.803542852E0,1.932158470E-1,2.027490496E0
2.311731135E1,6.959638596E-1,1.747325659E0,8.356666565E-2,1.882683202E0
2.312208202E1,4.987030029E-1,1.674756050E0,-2.876758575E-2,1.747667041E0
2.312685348E1,2.901363373E-1,1.629084349E0,-9.816694260E-2,1.657628323E0
2.313162577E1,6.309413910E-2,1.576855659E0,-1.581022739E-1,1.586017330E0
2.313639718E1,-1.297893524E-1,1.551543951E0,-1.320953369E-1,1.562556587E0
2.314116786E1,-3.267145157E-1,1.514952660E0,-4.191780090E-2,1.550348683E0
2.314593932E1,-5.659141541E-1,1.460017443E0,5.974864960E-2,1.566997021E0
2.315071161E1,-8.089771271E-1,1.387034893E0,1.250200272E-1,1.610571263E0
2.315548301E1,-1.012819290E0,1.334512949E0,2.376723289E-1,1.692103975E0
2.316025369E1,-1.184799194E0,1.340715408E0,3.883852959E-1,1.830876860E0
2.316502515E1,-1.289091110E0,1.403198004E0,5.675573349E-1,1.988175510E0
2.316979744E1,-1.385644913E0,1.500029802E0,7.679696083E-1,2.181714590E0
2.317456885E1,-1.476818085E0,1.583076239E0,9.726433754E-1,2.373427304E0
2.317933952E1,-1.550664425E0,1.673595548E0,1.104933739E0,2.535026781E0
2.318411098E1,-1.595368385E0,1.773707390E0,1.196126938E0,2.668699654E0
2.318888327E1,-1.606281281E0,1.892703056E0,1.231996059E0,2.771331576E0
2.319365468E1,-1.569332600E0,2.042050123E0,1.231971264E0,2.854912732E0
2.319842536E1,-1.527708530E0,2.140231133E0,1.150746346E0,2.870313538E0
2.320319682E1,-1.483980656E0,2.218141079E0,1.062753201E0,2.872593392E0
2.320796911E1,-1.428672791E0,2.311658859E0,9.561977386E-1,2.880830911E0
2.321274046E1,-1.392931461E0,2.411056280E0,8.143796921E-1,2.901148863E0
2.321751119E1,-1.352713585E0,2.463797569E0,7.089090347E-1,2.898738437E0
2.322228265E1,-1.348525047E0,2.491661310E0,5.606608391E-1,2.888119884E0
2.322705489E1,-1.346681595E0,2.413924694E0,3.815913200E-1,2.790375545E0
2.323182630E1,-1.315955162E0,2.202678680E0,2.052464485E-1,2.574035249E0
2.323659697E1,-1.227560043E0,1.968727589E0,-1.615428925E-2,2.320140715E0
2.324136843E1,-1.103125572E0,1.645753503E0,-2.009491920E-1,1.991424414E0
2.324614072E1,-1.009666920E0,1.306100965E0,-3.967890739E-1,1.697871782E0
2.325091213E1,-9.494895935E-1,9.574081898E-1,-4.983801842E-1,1.437547821E0
2.325568281E1,-9.273123741E-1,6.407846212E-1,-5.296254158E-1,1.245398029E0
2.326045426E1,-9.503412247E-1,3.994777203E-1,-5.047483444E-1,1.147824805E0
2.326522656E1,-9.636750221E-1,2.667566538E-1,-3.997201920E-1,1.076849522E0
2.326999796E1,-9.580903053E-1,3.162094355E-1,-2.094902992E-1,1.030442442E0
2.327476864E1,-9.460611343E-1,4.011133909E-1,-7.743358612E-3,1.027610618E0
2.327954010E1,-9.041061401E-1,5.542089939E-1,2.106723785E-1,1.081174534E0
2.328431239E1,-7.967987061E-1,6.790477037E-1,4.173779488E-1,1.127030751E0
2.328908380E1,-6.460804939E-1,8.250794411E-1,6.890993118E-1,1.254206502E0
2.329385447E1,-4.545607567E-1,1.032261968E0,9.946274757E-1,1.503819825E0
2.329862593E1,-2.749538422E-1,1.211291075E0,1.264333725E0,1.772389757E0
2.330339822E1,-1.168260574E-1,1.397663474E0,1.490928650E0,2.046944004E0
2.330816963E1,-6.361007690E-3,1.629238248E0,1.702834129E0,2.356714196E0
2.331294030E1,8.066272736E-2,1.903398156E0,1.870893478E0,2.670144832E0
2.331771176E1,1.564302444E-1,2.169548273E0,2.030577660E0,2.975677362E0
2.332248406E1,1.616716385E-1,2.430109262E0,2.145254135E0,3.245563749E0
2.332725546E1,2.116479874E-1,2.708966970E0,2.195209503E0,3.493170720E0
2.333202614E1,2.254180908E-1,2.944103956E0,2.113002777E0,3.630887241E0
2.333679760E1,1.769762039E-1,3.111783028E0,1.998895645E0,3.702714948E0
2.334156989E1,1.216964722E-1,3.269824982E0,1.890861034E0,3.779142878E0
2.334634130E1,3.351688385E-2,3.406571388E0,1.764749050E0,3.836690138E0
2.335111192E1,-3.934574127E-2,3.462553740E0,1.646451950E0,3.834270532E0
2.335588348E1,-1.705989838E-1,3.433443069E0,1.568897724E0,3.778766385E0
2.336065567E1,-2.809362411E-1,3.329239368E0,1.457542419E0,3.645159784E0
2.336542708E1,-4.441385269E-1,3.169619322E0,1.362254143E0,3.478430972E0
2.337019775E1,-6.145877838E-1,2.974048615E0,1.273386955E0,3.293052937E0
2.337496921E1,-7.993087769E-1,2.769119263E0,1.253009796E0,3.142761455E0
2.337974150E1,-9.671435356E-1,2.509569168E0,1.238888264E0,2.961105901E0
2.338451291E1,-1.106202126E0,2.252987385E0,1.257489204E0,2.807296635E0
2.338928359E1,-1.240623951E0,1.977832437E0,1.223042965E0,2.635678855E0
2.339405504E1,-1.413706303E0,1.715498805E0,1.179189205E0,2.516344341E0
2.339882734E1,-1.565854549E0,1.437320948E0,1.147877216E0,2.415660175E0
2.340359874E1,-1.716519356E0,1.200824261E0,1.127221107E0,2.378874740E0
2.340836942E1,-1.813347340E0,1.015554428E0,1.110445023E0,2.356409879E0
2.341314088E1,-1.847214222E0,8.667459488E-1,1.059751987E0,2.299244049E0
2.341791317E1,-1.809218407E0,7.542289495E-1,9.760131836E-1,2.189688171E0
2.342268458E1,-1.743012905E0,6.513130069E-1,8.766574860E-1,2.056898385E0
2.342745525E1,-1.680137634E0,5.673109293E-1,7.861237526E-1,1.939766665E0
2.343222671E1,-1.587532520E0,5.020474195E-1,7.431769371E-1,1.823354895E0
2.343699900E1,-1.477375507E0,4.981408715E-1,7.287435532E-1,1.721002581E0
2.344177041E1,-1.325995445E0,5.314084888E-1,7.214813232E-1,1.600373145E0
2.344654109E1,-1.159884930E0,6.299743056E-1,7.118463516E-1,1.499641925E0
2.345131254E1,-1.005337715E0,6.931030154E-1,7.332010269E-1,1.424317190E0
2.345608484E1,-8.693757057E-1,7.780240774E-1,6.872205734E-1,1.354033862E0
2.346085624E1,-7.372946739E-1,8.584035635E-1,6.476569176E-1,1.303809647E0
2.346562692E1,-6.255187988E-1,9.201489687E-1,5.806698799E-1,1.255040000E0
2.347039838E1,-5.479221344E-1,9.634692669E-1,4.618377686E-1,1.200743860E0
2.347517062E1,-5.041174889E-1,9.983180761E-1,3.291101456E-1,1.165798830E0
2.347994202E1,-4.914236069E-1,9.797625542E-1,1.679487228E-1,1.108890706E0
2.348471270E1,-4.760947227E-1,9.585986137E-1,-9.855747223E-3,1.070361912E0
2.348948416E1,-4.867849350E-1,9.304859638E-1,-2.329425812E-1,1.075651406E0
2.349425645E1,-4.994869232E-1,9.030724168E-1,-3.984389305E-1,1.106246156E0
2.349902786E1,-4.901838303E-1,8.981724381E-1,-5.375971794E-1,1.155856671E0
2.350379853E1,-4.777846336E-1,8.632968068E-1,-6.268534660E-1,1.168975962E0
2.350856999E1,-4.598431587E-1,8.179234266E-1,-7.045655251E-1,1.173399779E0
2.351334228E1,-4.388532639E-1,7.837215662E-1,-7.419252396E-1,1.165017056E0
2.351811369E1,-4.170484543E-1,7.105622292E-1,-7.176699638E-1,1.092647368E0
2.352288437E1,-3.991875648E-1,6.152570248E-1,-5.960545540E-1,9.450782771E-1
2.352765583E1,-3.661575317E-1,5.122120976E-1,-4.465250969E-1,7.718919828E-1
2.353242812E1,-2.938709259E-1,3.772072494E-1,-2.526793480E-1,5.408255569E-1
2.353719952E1,-2.658619881E-1,2.460467219E-1,-2.919149399E-2,3.634194951E-1
2.354197020E1,-2.485513687E-1,1.281359792E-1,1.664414406E-1,3.254218265E-1
2.354674166E1,-2.443885803E-1,4.974514246E-2,3.200111389E-1,4.057184817E-1
2.355151395E1,-2.488369942E-1,-3.263038397E-2,4.294686317E-1,4.974212473E-1
2.355628531E1,-2.741413116E-1,-1.023542285E-1,5.024156570E-1,5.814218256E-1
2.356105603E1,-2.703385353E-1,-1.213705540E-1,5.320496559E-1,6.090078582E-1
2.356582749E1,-2.879428864E-1,-1.069504023E-1,5.736908913E-1,6.507462893E-1
2.357059973E1,-2.961039543E-1,-8.806061745E-2,5.821881294E-1,6.590715000E-1
2.357537114E1,-3.189940453E-1,-5.300378799E-2,5.865440369E-1,6.697764624E-1
2.358014182E1,-3.376803398E-1,-1.609307528E-2,5.631113052E-1,6.567962706E-1
2.358491327E1,-4.097890854E-1,1.232087612E-3,4.835038185E-1,6.338016686E-1
2.358968557E1,-4.874658585E-1,3.977757692E-2,4.482541084E-1,6.634281909E-1
2.359445697E1,-5.467295647E-1,6.395906210E-2,4.500718117E-1,7.110334832E-1
2.359922765E1,-6.232142448E-1,8.115065098E-2,4.431781769E-1,7.690177629E-1
2.360399911E1,-6.807999611E-1,1.104537547E-1,5.014224052E-1,8.527092397E-1
2.360877140E1,-7.383065224E-1,1.425847709E-1,5.191426277E-1,9.137483274E-1
2.361354280E1,-7.836723328E-1,1.510904431E-1,5.129904747E-1,9.487517453E-1
2.361831348E1,-8.264441490E-1,1.911079586E-1,4.638338089E-1,9.667853875E-1
2.362308494E1,-8.809394836E-1,2.101230919E-1,4.195175171E-1,9.980987099E-1
2.362785723E1,-9.209208488E-1,2.033451647E-1,3.418617249E-1,1.003151985E0
2.363262864E1,-9.679799080E-1,2.233658880E-1,2.237896919E-1,1.018311960E0
2.363739932E1,-9.815936089E-1,2.458626181E-1,1.993727684E-1,1.031369934E0
2.364217077E1,-9.665465355E-1,2.660361528E-1,1.728053093E-1,1.017275339E0
2.364694301E1,-9.634594917E-1,3.027577400E-1,9.856796265E-2,1.014707881E0
2.365171442E1,-9.341859818E-1,2.794544101E-1,1.272535324E-2,9.751718569E-1
2.365648510E1,-9.576687813E-1,2.750596106E-1,-1.110110283E-1,1.002552110E0
2.366125656E1,-1.029257774E0,2.372865677E-1,-2.317128181E-1,1.081372883E0
2.366602885E1,-1.103741646E0,2.307800055E-1,-3.490872383E-1,1.180409646E0
2.367080025E1,-1.181325912E0,2.292072475E-1,-4.533581734E-1,1.285923990E0
2.367557093E1,-1.233482361E0,2.421602160E-1,-5.228528976E-1,1.361431400E0
2.368034239E1,-1.293724060E0,2.625161111E-1,-6.054420471E-1,1.452307380E0
2.368511468E1,-1.307254314E0,3.046530187E-1,-6.913375854E-1,1.509859252E0
2.368988609E1,-1.343607426E0,3.208428621E-1,-7.851839066E-1,1.588941416E0
2.369465676E1,-1.367179394E0,3.471053243E-1,-8.460292816E-1,1.644818271E0
2.369942822E1,-1.354324341E0,3.548440933E-1,-9.310479164E-1,1.681356290E0
2.370420051E1,-1.324469566E0,3.987552822E-1,-9.993190765E-1,1.706418479E0
2.370897192E1,-1.301800251E0,4.500208795E-1,-1.036261082E0,1.723670419E0
2.371374260E1,-1.233870029E0,5.157644749E-1,-1.015442371E0,1.679157959E0
2.371851406E1,-1.127875805E0,6.145635843E-1,-9.919729233E-1,1.622899415E0
2.372328635E1,-1.000487804E0,7.174689174E-1,-9.444522858E-1,1.551685411E0
2.372805770E1,-8.443183899E-1,8.194460869E-1,-9.161930084E-1,1.491232732E0
2.373282838E1,-6.900839806E-1,9.180566072E-1,-9.147539139E-1,1.468270601E0
2.373759984E1,-5.756354332E-1,9.560341239E-1,-8.998603821E-1,1.433564127E0
2.374237213E1,-4.909558296E-1,9.457710981E-1,-9.173736572E-1,1.406092111E0
2.374714353E1,-4.523382187E-1,8.639562130E-1,-9.533300400E-1,1.363769910E0
2.375191421E1,-4.595642090E-1,8.116194606E-1,-1.024614334E0,1.385554021E0
2.375668567E1,-4.934105873E-1,7.796025276E-1,-1.131225586E0,1.459762116E0
2.376145796E1,-4.772887230E-1,8.016276956E-1,-1.170351505E0,1.496707765E0
2.376622937E1,-4.159188271E-1,8.227018714E-1,-1.190040588E0,1.505331672E0
2.377100004E1,-3.642344475E-1,8.501079082E-1,-1.156980991E0,1.481200595E0
2.377577150E1,-2.742471695E-1,8.576782942E-1,-1.104892254E0,1.425345733E0
2.378054380E1,-1.816406250E-1,8.527992964E-1,-1.055589199E0,1.369134220E0
2.378531520E1,-1.031107903E-1,7.829808593E-1,-9.923920631E-1,1.268279491E0
2.379008588E1,1.623535156E-2,7.416198850E-1,-8.888959885E-1,1.157756330E0
2.379485734E1,1.450600624E-1,6.543259621E-1,-8.023147583E-1,1.045415639E0
2.379962958E1,2.879004478E-1,5.521607995E-1,-6.486768723E-1,8.991940285E-1
2.380440098E1,4.112682343E-1,3.990087211E-1,-4.352378845E-1,7.195703830E-1
2.380917171E1,5.630068779E-1,2.712990940E-1,-1.788048744E-1,6.500393266E-1
2.381394312E1,7.118763924E-1,9.945004433E-2,5.137348175E-2,7.206230249E-1
2.381871541E1,8.530960083E-1,-6.412672251E-2,2.505583763E-1,8.914395862E-1
2.382348682E1,1.008126736E0,-1.957661659E-1,4.786553383E-1,1.133029055E0
2.382825749E1,1.145829201E0,-2.791713476E-1,6.567773819E-1,1.349895451E0
2.383302895E1,1.268655777E0,-3.314566016E-1,8.327755928E-1,1.553340319E0
2.383780124E1,1.388545990E0,-3.602087200E-1,9.445362091E-1,1.717544450E0
2.384257265E1,1.533979893E0,-3.227840662E-1,9.804482460E-1,1.848935539E0
2.384734333E1,1.645041943E0,-2.289739549E-1,9.789996147E-1,1.927960661E0
2.385211478E1,1.726638317E0,-1.173036918E-1,8.923358917E-1,1.947126955E0
2.385688708E1,1.738201618E0,1.241388917E-2,7.707338333E-1,1.901454604E0
2.386165848E1,1.749253273E0,9.084090590E-2,5.734939575E-1,1.843104556E0
2.386642916E1,1.788527012E0,1.256926954E-1,3.604393005E-1,1.828809453E0
2.387120062E1,1.848929882E0,9.604994953E-2,1.601538658E-1,1.858337042E0
2.387597286E1,1.896927357E0,-9.361460805E-3,-3.212022781E-2,1.897222376E0
2.388074426E1,1.918196201E0,-1.587137282E-1,-1.829266548E-1,1.933424132E0
2.388551494E1,1.931978703E0,-3.084244132E-1,-2.445864677E-1,1.971671845E0
2.389028640E1,1.933824539E0,-4.316700399E-1,-1.841325760E-1,1.989955069E0
2.389505869E1,1.900238991E0,-5.618309379E-1,-6.199264526E-2,1.982524984E0
2.389983010E1,1.855470657E0,-6.749165654E-1,1.046504974E-1,1.977178661E0
2.390460077E1,1.823617458E0,-7.470962405E-1,2.844371796E-1,1.991139858E0
2.390937223E1,1.754395962E0,-8.289666176E-1,4.845852852E-1,1.999978435E0
2.391414452E1,1.705166340E0,-8.753866553E-1,6.932153702E-1,2.038244733E0
2.391891593E1,1.594459057E0,-9.131036401E-1,9.009342194E-1,2.046396933E0
2.392368661E1,1.494048595E0,-9.352311492E-1,1.119750977E0,2.088224307E0
2.392845807E1,1.384928703E0,-9.207500219E-1,1.359032154E0,2.147737533E0
2.393323036E1,1.274390697E0,-8.963862062E-1,1.530132771E0,2.183777959E0
2.393800171E1,1.205515862E0,-8.100173473E-1,1.664154053E0,2.208801781E0
2.394277239E1,1.130527496E0,-7.313939929E-1,1.737076759E0,2.197831946E0
2.394754385E1,1.046966553E0,-6.487709880E-1,1.720362663E0,2.115819097E0
2.395231614E1,9.140157700E-1,-5.670573115E-1,1.614337444E0,1.939861904E0
